OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y,Combined Latitude,Combined Longitude
182883,1,1,0,1,-43.561652,172.737561,2,1,1578804.892,5176778.18,789380.665174,2588475.4587804996
180432,1,1,0,1,-36.90989,174.685797,2,1,1750178.499,5913796.698,875070.794555,2956985.6918985
187830,1,1,0,0,-40.20959,176.099002,2,1,1863740.988,5544372.775,931850.3892049999,2772274.437001
180773,1,1,0,1,-36.399244,174.66644,4,1,1749437.884,5970478.273,874700.742378,2985326.46972
180314,1,1,0,1,-36.163899,174.443577,6,1,1729840.622,5996907.175,864902.2290505,2998540.8092885
182707,1,1,0,1,-36.819835,174.608373,2,1,1743448.995,5923906.796,871706.0875825001,2962040.7021865
190988,1,1,0,0,-37.803753,175.769951,2,1,1843864.781,5812343.767,921913.4886235,2906259.7684755
190899,1,1,0,0,-43.540331,172.604632,2,1,1568058.01,5179103.603,784007.2348345,2589638.1038160003
181409,1,1,0,1,-39.640836,176.843748,2,1,1929860.153,5605040.54,964910.256082,2802608.6918740002
182502,1,1,0,1,-40.95187263,175.6603085,6,1,1823910.165,5463177.159,911934.606563685,2731676.40965425
180639,1,1,0,1,-45.542158,169.316024,2,1,1312401.168,4950215.873,656177.8129210001,2475192.5945119997
186562,1,1,0,0,-43.808449,172.964534,2,1,1597147.413,5149401.338,798551.8022755,2574787.151267
181308,1,1,0,1,-37.7185873,175.2663418,4,1,1799749.934,5822989.948,899856.1077063499,2911582.6071709
180849,1,1,0,1,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
182145,1,1,0,1,-36.160955,174.443894,2,1,1729873.993,5997233.324,864918.9160225,2998703.883947
180472,1,1,0,1,-38.457178,176.704494,3,1,1923266.603,5736953.591,961614.072911,2868565.147747
186449,1,1,0,0,-39.763289,174.63557,2,1,1740096.145,5597235.681,870028.1908555,2798705.158285
181033,1,1,0,1,-43.324396,172.598728,2,1,1567465.554,5203082.385,783711.114802,2601627.491864
191911,1,1,0,0,-38.085223,176.701745,2,1,1924681.31,5778254.54,962321.6123885,2889215.6208725
181236,1,1,0,1,-43.73745,170.100913,1,1,1366541.235,5153202.164,683248.7487750001,2576686.1324565
182147,1,1,0,1,-36.399244,174.66644,4,1,1749437.884,5970478.273,874700.742378,2985326.46972
182466,1,1,0,1,-45.324121,170.816989,2,1,1428918.557,4978724.701,714436.6164395,2489447.7589945
180297,1,1,0,1,-35.118102,173.268864,2,1,1624499.012,6113826.678,812231.946949,3056999.9734320003
185335,1,1,0,0,-35.118102,173.268864,2,1,1624499.012,6113826.678,812231.946949,3056999.9734320003
184320,1,1,0,0,-46.45065,169.659753,2,1,1343471.957,4850457.604,671712.753175,2425313.6318765003
180059,1,1,0,1,-40.948637,175.665992,2,1,1824399.542,5463521.812,912179.2966814999,2731848.738996
183307,1,1,0,0,-41.757863,171.598685,2,1,1483506.165,5376158.554,741732.2035685,2688165.0763425
184672,1,1,0,0,-41.323357,174.772457,2,1,1748338.527,5423830.936,874148.6018215,2712002.8542285
187721,1,1,0,0,-40.38642863,175.6382388,4,1,1823937.54,5526009.676,911948.576785685,2763092.6571194
185499,1,1,0,0,-38.085223,176.701745,2,1,1924681.31,5778254.54,962321.6123885,2889215.6208725
187416,1,1,0,0,-41.310593,174.777546,2,1,1748793.483,5425239.313,874376.0862035,2712707.045273
181557,1,1,0,1,-45.863182,170.513276,2,1,1406974.913,4918146.601,703464.524909,2459158.5571379997
186853,1,1,0,0,-37.192743,174.983637,6,1,1776059.28,5881902.939,888011.0436285,2941038.9613185003
188298,1,1,0,0,-40.763595,175.152736,2,1,1781700.115,5485256.254,890829.6757025,2742715.7033679998
182442,1,1,0,1,-44.002983,170.475634,2,1,1397618.964,5124697.654,698787.4805085,2562434.064817
181483,1,1,0,1,-42.716811,170.96319,2,1,1433219.729,5268620.634,716588.5060945001,2634395.7985949996
183158,1,1,0,0,-41.02582482,175.5292415,4,1,1812639.719,5455294.35,906299.3465875901,2727734.93962075
188857,1,1,0,0,-44.10019,170.829522,2,1,1426275.584,5114708.701,713115.7419050001,2557439.765261
190477,1,1,0,0,-37.81932391,175.3032959,4,1,1802732.034,5811731.661,901347.107338045,2905953.48214795
180934,1,1,0,1,-38.690098,176.072374,6,1,1867227.127,5713131.508,933594.218451,2856653.7901870003
191119,1,1,0,0,-43.51183,172.692901,2,1,1575177.629,5182299.0,787567.058585,2591235.8464505
186824,1,1,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125,774371.816927755,2590477.24563665
181676,1,1,0,1,-35.379808,174.065521,2,1,1696780.997,6084315.272,848372.808596,3042244.6687605
181831,1,1,0,1,-37.978411,175.758459,4,1,1842279.24,5792989.842,921120.6307945,2896582.8002295
181873,1,1,0,1,-39.994101,176.555381,2,1,1903546.588,5566840.222,951753.2969495,2783508.3886905
190441,1,1,0,0,-43.540331,172.604632,2,1,1568058.01,5179103.603,784007.2348345,2589638.1038160003
183059,1,1,0,1,-35.984141,174.44488,2,1,1730253.979,6016845.429,865108.9974295,3008509.93694
181104,1,1,0,1,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
181934,1,1,0,1,-41.799545,172.325373,2,1,1543953.844,5372259.744,771956.0222275,2686216.0346865
181003,1,1,0,1,-41.308936,174.785277,2,1,1749444.436,5425409.99,874701.563532,2712792.3876385
185938,1,1,0,0,-37.203677,175.873856,2,1,1855049.752,5878663.233,927506.2741615,2939419.553428
186236,1,1,0,0,-37.14472734,174.888101,2,1,1767685.16,5887403.682,883824.00763633,2943789.2850505
182660,1,1,0,1,-41.28065437,174.9073127,1,1,1759729.448,5428332.521,879844.083672815,2714253.7141563497
183189,1,1,0,0,-37.192743,174.983637,6,1,1776059.28,5881902.939,888011.0436285,2941038.9613185003
183045,1,1,0,1,-35.118102,173.268864,2,1,1624499.012,6113826.678,812231.946949,3056999.9734320003
180621,1,1,0,1,-44.694064,169.139139,2,1,1294087.405,5043779.671,647021.355468,2521974.4050695
180309,1,1,0,1,-35.750846,174.30856,4,1,1718310.552,6042896.358,859137.400577,3021535.33328
181385,1,1,0,1,-38.33225,175.163076,2,1,1789062.736,5755106.058,894512.201875,2877640.6105380002
190123,1,1,0,0,-40.355518,175.611913,2,1,1821804.114,5529507.644,910881.879241,2764841.6279565003
181283,1,1,0,1,-43.30485776,172.5933352,4,1,1567017.749,5205250.081,783487.22207112,2602711.3371676
180080,1,1,0,1,-41.291425,174.782858,2,1,1749281.874,5427358.265,874620.2912875001,2713766.523929
191904,1,1,0,0,-37.803753,175.769951,2,1,1843864.781,5812343.767,921913.4886235,2906259.7684755
185094,1,1,0,0,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
181847,1,1,0,1,-38.667681,178.02786,3,1,2037524.393,5708088.603,1018742.8626595,2854133.31543
186966,1,1,0,0,-41.334271,174.773264,2,1,1748381.295,5422617.853,874169.9803645,2711396.313132
187843,1,1,0,0,-40.917054,175.002489,4,1,1768628.287,5468520.2,884293.684973,2734347.6012445
180950,1,1,0,1,-39.591433,174.283066,2,1,1710173.818,5616801.863,855067.1132835,2808488.073033
183245,1,1,0,0,-39.9258,175.040425,2,1,1774365.01,5578485.125,887162.5421,2789330.0827125
187507,1,1,0,0,-45.50746,170.118599,2,1,1374916.652,4956635.704,687435.57227,2478402.9112995
181945,1,1,0,1,-42.941842,171.563088,3,1,1482768.366,5244641.951,741362.712079,2622406.757044
192102,1,1,0,0,-46.237234,169.738245,2,1,1348522.06,4874421.225,674237.9113830001,2437295.4816225
184203,1,1,0,0,-41.294961,174.75864,2,1,1747246.02,5427007.062,873602.3625195,2713590.91032
183197,1,1,0,0,-37.695622,176.16147,2,1,1878747.929,5823250.352,939355.116689,2911713.256735
187699,1,1,0,0,-42.52231104,172.8283791,4,1,1585903.587,5292215.261,792930.53234448,2646194.04468955
181005,1,1,0,1,-41.311693,174.786123,2,1,1749508.956,5425102.443,874733.8221535,2712638.6145615
190952,1,1,0,0,-36.830041,174.796572,2,1,1760214.448,5922475.468,880088.8089795001,2961325.132286
185069,1,1,0,0,-39.48127,175.66963,4,1,1829609.829,5626411.636,914785.1738649999,2813293.652815
181341,1,1,0,1,-36.857592,174.629729,2,1,1745282.401,5919685.655,872622.7717040001,2959930.1423645
181411,1,1,0,1,-39.763289,174.63557,2,1,1740096.145,5597235.681,870028.1908555,2798705.158285
189773,1,1,0,0,-44.10019,170.829522,2,1,1426275.584,5114708.701,713115.7419050001,2557439.765261
180387,1,1,0,1,-40.29789962,175.7499664,4,1,1833727.898,5535548.78,916843.8000501901,2767862.2649832
180511,1,1,0,1,-40.644432,175.703665,2,1,1828612.93,5497198.354,914286.142784,2748687.0288325003
191609,1,1,0,0,-44.382784,171.23798,4,1,1459642.508,5084100.954,729799.062608,2542136.09599
184880,1,1,0,0,-35.228986,173.946827,2,1,1686159.469,6101152.098,843062.120007,3050663.0224135
180146,1,1,0,1,-43.755164,172.02537,2,1,1521539.124,5154858.436,760747.684418,2577515.230685
181561,1,1,0,1,-45.891877,170.49888,2,1,1405957.449,4914923.619,702955.7785615,2457547.05894
190508,1,1,0,0,-36.90989,174.685797,2,1,1750178.499,5913796.698,875070.794555,2956985.6918985
180455,1,1,0,1,-37.891785,175.466957,2,1,1816926.742,5803322.327,908444.4251075,2901748.8969785
180143,1,1,0,1,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
182821,1,1,0,1,-41.270097,173.284786,3,1,1623852.912,5431219.802,811905.8209515,2715696.543393
180315,1,1,0,1,-36.399244,174.66644,4,1,1749437.884,5970478.273,874700.742378,2985326.46972
185538,1,1,0,0,-40.076095,175.37971,2,1,1802915.769,5561083.126,901437.8464525001,2780629.252855
183260,1,1,0,0,-40.763595,175.152736,2,1,1781700.115,5485256.254,890829.6757025,2742715.7033679998
182853,1,1,0,1,-42.387995,173.679475,2,1,1655929.49,5306920.096,827943.5510025,2653546.8877375
183788,1,1,0,0,-43.481908,172.706855,2,1,1576293.809,5185626.147,788125.1635459999,2592899.4269275
180490,1,1,0,1,-39.492478,176.914804,2,1,1936677.786,5621249.018,968319.146761,2810712.9664020003
181488,1,1,0,1,-43.156522,172.730383,2,1,1578079.822,5221768.186,789018.332739,2610970.4581915
191409,1,1,0,0,-36.819835,174.608373,2,1,1743448.995,5923906.796,871706.0875825001,2962040.7021865
181207,1,1,0,1,-41.31256762,174.8297718,4,1,1753160.726,5424929.203,876559.70671619,2712552.0163859
191112,1,1,0,0,-43.38398,170.184601,4,1,1371950.291,5192693.259,685953.45351,2596431.7218004996
184751,1,1,0,0,-45.094048,169.601258,2,1,1332566.064,5000980.7,666260.484976,2500575.1506290003
190599,1,1,0,0,-41.123868,175.070866,2,1,1773841.718,5445425.575,886900.297066,2722800.322933
181312,1,1,0,1,-43.9089175,171.7426923,6,1,1499042.07,5137475.129,749499.0805412501,2568823.43584615
190905,1,1,0,0,-42.52231104,172.8283791,4,1,1585903.587,5292215.261,792930.53234448,2646194.04468955
180667,1,1,0,1,-43.29776068,172.1931401,4,1,1534552.509,5205802.482,767254.60561966,2602987.33757005
179984,1,1,0,1,-37.203677,175.873856,2,1,1855049.752,5878663.233,927506.2741615,2939419.553428
181310,1,1,0,1,-41.28526633,174.7374182,4,1,1745490.651,5428119.169,872724.682866835,2714146.9532091
186481,1,1,0,0,-41.211402,174.904391,4,1,1759653.304,5436026.455,879806.046299,2718100.6796955
185681,1,1,0,0,-45.878934,170.503272,4,1,1406253.167,4916372.283,703103.644033,2458271.393136
187767,1,1,0,0,-37.053386,174.931804,2,1,1771773.075,5897460.063,885868.010807,2948817.4974020002
183150,1,1,0,0,-41.1456647,174.839828,4,1,1754394.813,5443441.219,877176.83366765,2721808.029414
182843,1,1,0,1,-41.330898,174.780196,2,1,1748969.054,5422980.45,874463.861551,2711577.615098
186119,1,1,0,0,-44.734921,171.045541,2,1,1445249.794,5044637.783,722602.5295395,2522404.4142704997
183693,1,1,0,0,-39.417303,175.400028,2,1,1806608.191,5634164.661,903284.3868485,2817170.030514
183061,1,1,0,1,-36.160955,174.443894,2,1,1729873.993,5997233.324,864918.9160225,2998703.883947
182820,1,1,0,1,-41.251426,172.128479,2,1,1526982.612,5432965.476,763470.680287,2716568.8022395
180547,1,1,0,1,-41.311693,174.786123,2,1,1749508.956,5425102.443,874733.8221535,2712638.6145615
182291,1,1,0,1,-38.008473,175.328916,2,1,1804462.814,5790685.266,902212.4027635,2895430.297458
181447,1,1,0,1,-41.270097,173.284786,3,1,1623852.912,5431219.802,811905.8209515,2715696.543393
190382,1,1,0,0,-35.684183,174.321699,4,1,1719598.147,6050274.608,859781.2314085001,3025224.4648495
180048,1,1,0,1,-40.359871,175.612479,2,1,1821837.906,5529022.971,910898.7730645,2764599.2917395
186703,1,1,0,0,-41.31256762,174.8297718,4,1,1753160.726,5424929.203,876559.70671619,2712552.0163859
180771,1,1,0,1,-36.160955,174.443894,2,1,1729873.993,5997233.324,864918.9160225,2998703.883947
186869,1,1,0,0,-37.978411,175.758459,4,1,1842279.24,5792989.842,921120.6307945,2896582.8002295
181944,1,1,0,1,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
181903,1,1,0,1,-41.223808,174.872944,4,1,1756987.162,5434706.4,878472.969096,2717440.6364720003
190633,1,1,0,0,-41.509526,173.923111,2,1,1677034.522,5404266.914,838496.5062370001,2702220.4185555
180540,1,1,0,1,-41.297056,174.765587,2,1,1747822.965,5426762.661,873890.833972,2713468.7132935002
183210,1,1,0,0,-38.130411,178.314844,2,1,2065961.287,5766349.645,1032961.5782945,2883263.979922
187401,1,1,0,0,-41.270097,173.284786,3,1,1623852.912,5431219.802,811905.8209515,2715696.543393
186478,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
181279,1,1,0,1,-44.303657,171.225107,4,1,1458426.711,5092867.904,729191.2036715,2546519.5645535
180750,1,1,0,1,-34.517702,172.840523,4,1,1585362.582,6180428.282,792664.032149,3090300.5612614998
181667,1,1,0,1,-34.819858,173.124679,2,1,1611402.046,6146926.618,805683.6130710001,3073549.8713395
180470,1,1,0,1,-38.357157,177.535008,3,1,1996318.626,5744811.844,998140.1344214999,2872494.689504
190673,1,1,0,0,-43.596944,172.383222,4,1,1550216.799,5172707.337,775086.601028,2586439.860111
184321,1,1,0,0,-46.557705,169.46859,2,1,1329324.208,4837924.368,664638.8251475,2419046.9182949997
180183,1,1,0,1,-45.863182,170.513276,2,1,1406974.913,4918146.601,703464.524909,2459158.5571379997
184612,1,1,0,0,-39.492478,176.914804,2,1,1936677.786,5621249.018,968319.146761,2810712.9664020003
182478,1,1,0,1,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
184876,1,1,0,0,-35.099027,173.259314,4,1,1623634.316,6115944.376,811799.6084865001,3058058.817657
182330,1,1,0,1,-39.925984,175.039928,2,1,1774322.069,5578465.671,887141.0715079999,2789320.3554640003
189322,1,1,0,0,-44.488533,169.966399,2,1,1358786.121,5069387.542,679370.8162335,2534778.7541995
190480,1,1,0,0,-41.31611988,174.7941653,4,1,1750172.009,5424597.069,875065.3464400601,2712385.93158265
181464,1,1,0,1,-41.318419,174.797143,2,1,1750415.966,5424336.656,875187.3237905,2712255.7265715003
189012,1,1,0,0,-35.940285,173.872122,2,1,1678662.451,6022323.376,839313.2553574999,3011248.624061
182350,1,1,0,1,-40.987489,174.95142,2,1,1764152.934,5460797.896,882055.9732555,2730486.42371
180633,1,1,0,1,-45.256207,169.394619,2,1,1317111.552,4982261.754,658533.1478965,2491215.5743095
180488,1,1,0,1,-39.454334,173.86043,2,1,1674027.852,5632450.277,836994.198833,2816312.068715
182732,1,1,0,1,-37.203677,175.873856,2,1,1855049.752,5878663.233,927506.2741615,2939419.553428
191585,1,1,0,0,-43.561652,172.737561,2,1,1578804.892,5176778.18,789380.665174,2588475.4587804996
185594,1,1,0,0,-41.460704,173.961785,2,1,1680322.219,5409651.986,840140.379148,2704912.9738924997
182357,1,1,0,1,-41.148489,175.012567,2,1,1768884.258,5442806.87,884421.5547554999,2721490.9412835003
191753,1,1,0,0,-35.407799,173.800554,2,1,1672688.382,6081437.819,836326.4871005,3040805.809777
181001,1,1,0,1,-41.302333,174.824111,2,1,1752710.759,5426075.456,876334.7283335,2713125.1400555
180045,1,1,0,1,-40.228115,175.56948,2,1,1818610.752,5543756.786,909285.2619425,2771966.17774
180185,1,1,0,1,-45.878934,170.503272,4,1,1406253.167,4916372.283,703103.644033,2458271.393136
182748,1,1,0,1,-37.991647,175.200302,2,1,1793214.164,5792827.478,896588.0861765001,2896501.339151
185222,1,1,0,0,-45.872193,170.348074,2,1,1394185.104,4916732.508,697069.6159035,2458451.4280370004
190260,1,1,0,0,-45.872193,170.348074,2,1,1394185.104,4916732.508,697069.6159035,2458451.4280370004
185331,1,1,0,0,-34.819858,173.124679,2,1,1611402.046,6146926.618,805683.6130710001,3073549.8713395
186899,1,1,0,0,-39.417303,175.400028,2,1,1806608.191,5634164.661,903284.3868485,2817170.030514
180306,1,1,0,1,-35.684183,174.321699,4,1,1719598.147,6050274.608,859781.2314085001,3025224.4648495
182947,1,1,0,1,-46.557705,169.46859,2,1,1329324.208,4837924.368,664638.8251475,2419046.9182949997
183331,1,1,0,0,-43.489228,172.108133,2,1,1527884.636,5184468.64,763920.573386,2592320.3740665
185329,1,1,0,0,-41.31256762,174.8297718,4,1,1753160.726,5424929.203,876559.70671619,2712552.0163859
180430,1,1,0,1,-36.908289,174.735404,2,1,1754601.324,5913895.055,877282.2078555,2957034.8952019997
190267,1,1,0,0,-46.116449,169.964229,2,1,1365430.994,4888533.122,682692.4387754999,2444351.5431145
185592,1,1,0,0,-41.334271,174.773264,2,1,1748381.295,5422617.853,874169.9803645,2711396.313132
185995,1,1,0,0,-39.994101,176.555381,2,1,1903546.588,5566840.222,951753.2969495,2783508.3886905
192005,1,1,0,0,-41.338061,173.184316,2,1,1615421.788,5423697.472,807690.2249695,2711935.328158
181991,1,1,0,1,-44.382784,171.23798,4,1,1459642.508,5084100.954,729799.062608,2542136.09599
190685,1,1,0,0,-43.90528,171.745359,3,1,1499250.062,5137882.392,749603.0783599999,2569027.0686795
191386,1,1,0,0,-41.28526633,174.7374182,4,1,1745490.651,5428119.169,872724.682866835,2714146.9532091
183254,1,1,0,0,-40.359871,175.612479,2,1,1821837.906,5529022.971,910898.7730645,2764599.2917395
180110,1,1,0,1,-42.774278,172.846924,2,1,1587477.452,5264239.392,793717.338861,2632206.119462
185574,1,1,0,0,-41.284599,174.776116,2,1,1748732.837,5428127.676,874345.7762005001,2714151.226058
185355,1,1,0,0,-36.730307,174.704564,2,1,1752205.82,5933690.608,876084.5448465,2966932.656282
180459,1,1,0,1,-38.008473,175.328916,2,1,1804462.814,5790685.266,902212.4027635,2895430.297458
182729,1,1,0,1,-37.053386,174.931804,2,1,1771773.075,5897460.063,885868.010807,2948817.4974020002
186963,1,1,0,0,-41.329728,174.776479,2,1,1748660.659,5423116.724,874309.664636,2711645.7502395003
180181,1,1,0,1,-45.542158,169.316024,2,1,1312401.168,4950215.873,656177.8129210001,2475192.5945119997
189644,1,1,0,0,-39.133366,177.003793,3,1,1946101.465,5660784.554,973031.1658170001,2830480.7788965
180570,1,1,0,1,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
188733,1,1,0,0,-39.48127,175.66963,4,1,1829609.829,5626411.636,914785.1738649999,2813293.652815
184155,1,1,0,0,-39.525678,176.861749,2,1,1931955.351,5617760.139,965957.912661,2808968.5003745
181429,1,1,0,1,-40.861299,175.02426,2,1,1770604.929,5474667.759,885282.0338505,2737421.39163
182812,1,1,0,1,-41.116804,175.325726,2,1,1795258.76,5445669.677,897608.821598,2722922.501363
181422,1,1,0,1,-40.359871,175.612479,2,1,1821837.906,5529022.971,910898.7730645,2764599.2917395
181837,1,1,0,1,-38.136053,176.25273,2,1,1885089.265,5774089.118,942525.5644734999,2887132.685365
187079,1,1,0,0,-43.29776068,172.1931401,4,1,1534552.509,5205802.482,767254.60561966,2602987.33757005
191532,1,1,0,0,-41.297056,174.765587,2,1,1747822.965,5426762.661,873890.833972,2713468.7132935002
181074,1,1,0,1,-44.256647,170.100189,2,1,1368512.047,5095531.414,684233.8951765,2547850.7570945
189179,1,1,0,0,-38.692664,176.075956,2,1,1867529.178,5712836.219,933745.242668,2856506.147478
180844,1,1,0,1,-40.9574405,175.6495904,2,1,1822989.213,5462586.404,911474.12777975,2731381.0267952
182863,1,1,0,1,-43.208364,171.715379,2,1,1495646.604,5215245.304,747801.697818,2607708.5096894996
180002,1,1,0,1,-38.012522,177.283381,3,1,1976090.728,5784129.062,988026.357739,2892153.1726905
185455,1,1,0,0,-36.819835,174.608373,2,1,1743448.995,5923906.796,871706.0875825001,2962040.7021865
188642,1,1,0,0,-37.53913814,175.9338506,4,1,1859217.294,5841270.807,929589.87743093,2920723.3704253
183765,1,1,0,0,-41.757863,171.598685,2,1,1483506.165,5376158.554,741732.2035685,2688165.0763425
181037,1,1,0,1,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
182385,1,1,0,1,-41.330898,174.780196,2,1,1748969.054,5422980.45,874463.861551,2711577.615098
186362,1,1,0,0,-41.24956549,174.7866361,4,1,1749693.854,5431999.079,874826.302217255,2716086.93281805
183225,1,1,0,0,-38.692664,176.075956,2,1,1867529.178,5712836.219,933745.242668,2856506.147478
192058,1,1,0,0,-43.808449,172.964534,2,1,1597147.413,5149401.338,798551.8022755,2574787.151267
182021,1,1,0,1,-45.94324,169.261463,2,1,1310227.15,4905460.14,655090.60338,2452814.7007315
181978,1,1,0,1,-43.755164,172.02537,2,1,1521539.124,5154858.436,760747.684418,2577515.230685
180120,1,1,0,1,-43.38398,170.184601,4,1,1371950.291,5192693.259,685953.45351,2596431.7218004996
191009,1,1,0,0,-38.689086,176.072565,4,1,1867247.512,5713243.283,933604.4114570001,2856709.6777824997
191561,1,1,0,0,-42.812788,173.273014,2,1,1622320.368,5259938.297,811138.777606,2630055.785007
189474,1,1,0,0,-36.163899,174.443577,6,1,1729840.622,5996907.175,864902.2290505,2998540.8092885
187154,1,1,0,0,-37.24971345,174.7313504,2,1,1753549.82,5876021.024,876756.285143275,2938097.8776752
191432,1,1,0,0,-37.139161,175.543117,2,1,1825883.793,5886662.106,912923.3269195,2943418.8245584997
181423,1,1,0,1,-40.452043,175.842403,4,1,1841035.011,5518187.63,920497.2794785,2759181.7362015
182696,1,1,0,1,-43.48139321,171.9403634,4,1,1514307.825,5185179.75,757132.171803395,2592675.8451817
181522,1,1,0,1,-43.770308,172.790497,4,1,1583138.618,5153616.704,791547.423846,2576894.7472485
187876,1,1,0,0,-41.318419,174.797143,2,1,1750415.966,5424336.656,875187.3237905,2712255.7265715003
185547,1,1,0,0,-40.546907,175.410771,4,1,1804141.023,5508745.821,902050.2380465,2754460.6158855003
189219,1,1,0,0,-40.948637,175.665992,2,1,1824399.542,5463521.812,912179.2966814999,2731848.738996
190986,1,1,0,0,-37.778893,175.273749,2,1,1800240.207,5816282.025,900101.2140535,2908228.6493745004
182349,1,1,0,1,-40.948637,175.665992,2,1,1824399.542,5463521.812,912179.2966814999,2731848.738996
181233,1,1,0,1,-36.730307,174.704564,2,1,1752205.82,5933690.608,876084.5448465,2966932.656282
182860,1,1,0,1,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
188730,1,1,0,0,-39.177432,175.402147,2,1,1807498.019,5660784.583,903729.4207840001,2830479.9925734997
183498,1,1,0,0,-34.517702,172.840523,4,1,1585362.582,6180428.282,792664.032149,3090300.5612614998
181383,1,1,0,1,-38.218022,175.867543,2,1,1851040.244,5766106.29,925501.012989,2883141.0787715
182789,1,1,0,1,-39.994101,176.555381,2,1,1903546.588,5566840.222,951753.2969495,2783508.3886905
186113,1,1,0,0,-44.382784,171.23798,4,1,1459642.508,5084100.954,729799.062608,2542136.09599
183354,1,1,0,0,-43.770308,172.790497,4,1,1583138.618,5153616.704,791547.423846,2576894.7472485
182464,1,1,0,1,-45.128575,170.097858,2,1,1371779.277,4998668.452,685867.0742125,2499419.2749289996
182424,1,1,0,1,-43.557558,172.653893,2,1,1572045.798,5177208.127,786001.1202209999,2588690.3904465004
188271,1,1,0,0,-39.174447,176.624938,3,1,1913160.105,5657602.231,956560.4652765,2828889.427969
180179,1,1,0,1,-45.50746,170.118599,2,1,1374916.652,4956635.704,687435.57227,2478402.9112995
181041,1,1,0,1,-43.489228,172.108133,2,1,1527884.636,5184468.64,763920.573386,2592320.3740665
191138,1,1,0,0,-43.755164,172.02537,2,1,1521539.124,5154858.436,760747.684418,2577515.230685
182782,1,1,0,1,-39.591433,174.283066,2,1,1710173.818,5616801.863,855067.1132835,2808488.073033
189585,1,1,0,0,-36.857592,174.629729,2,1,1745282.401,5919685.655,872622.7717040001,2959930.1423645
181046,1,1,0,1,-43.526263,172.570683,4,1,1565307.186,5180652.381,782631.8298685,2590412.4758415
185015,1,1,0,0,-36.988096,174.879214,2,1,1767239.488,5904797.755,883601.249952,2952486.317107
185214,1,1,0,0,-45.324121,170.816989,2,1,1428918.557,4978724.701,714436.6164395,2489447.7589945
181354,1,1,0,1,-37.000794,175.850207,2,1,1853626.66,5901241.196,926794.829603,2950708.5231035003
179983,1,1,0,1,-37.192743,174.983637,6,1,1776059.28,5881902.939,888011.0436285,2941038.9613185003
181527,1,1,0,1,-44.00343,170.4769,2,1,1397721.983,5124651.113,698838.989785,2562410.79495
183111,1,1,0,0,-44.303657,171.225107,4,1,1458426.711,5092867.904,729191.2036715,2546519.5645535
186601,1,1,0,0,-45.94324,169.261463,2,1,1310227.15,4905460.14,655090.60338,2452814.7007315
184188,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
183701,1,1,0,0,-39.763289,174.63557,2,1,1740096.145,5597235.681,870028.1908555,2798705.158285
187790,1,1,0,0,-38.130411,178.314844,2,1,2065961.287,5766349.645,1032961.5782945,2883263.979922
180623,1,1,0,1,-44.734921,171.045541,2,1,1445249.794,5044637.783,722602.5295395,2522404.4142704997
179980,1,1,0,1,-37.000794,175.850207,2,1,1853626.66,5901241.196,926794.829603,2950708.5231035003
180590,1,1,0,1,-43.539686,172.633475,4,1,1570387.937,5179185.908,785172.198657,2589679.2707375
181110,1,1,0,1,-46.237234,169.738245,2,1,1348522.06,4874421.225,674237.9113830001,2437295.4816225
188881,1,1,0,0,-45.50746,170.118599,2,1,1374916.652,4956635.704,687435.57227,2478402.9112995
188365,1,1,0,0,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
183220,1,1,0,0,-38.457178,176.704494,3,1,1923266.603,5736953.591,961614.072911,2868565.147747
182896,1,1,0,1,-43.770308,172.790497,4,1,1583138.618,5153616.704,791547.423846,2576894.7472485
180194,1,1,0,1,-46.237234,169.738245,2,1,1348522.06,4874421.225,674237.9113830001,2437295.4816225
182908,1,1,0,1,-44.400611,171.253465,2,1,1460918.247,5082147.216,730436.9231945,2541159.2347325
180466,1,1,0,1,-38.164895,176.247562,2,1,1884523.981,5770903.617,942242.9080525,2885539.9322809996
188296,1,1,0,0,-40.623516,175.284152,2,1,1793197.477,5500526.812,896578.4267419999,2750351.048076
190838,1,1,0,0,-35.50505,173.391141,2,1,1635471.66,6070876.152,817718.0774749999,3035524.7715705
192192,1,1,0,0,-37.24971345,174.7313504,2,1,1753549.82,5876021.024,876756.285143275,2938097.8776752
